VD6(K1755+300),2019-01-01 10:30,96,108.8960037,7.4,0
VD6(K1755+300),2019-01-01 10:30,100,112,8.1,1
VD6(K1755+300),2019-01-01 10:35,106,107.038002,9.41,0
VD6(K1755+300),2019-01-01 10:35,119,110,10.5,1
VD6(K1755+300),2019-01-01 10:40,107,106.1119995,9.29,0
VD6(K1755+300),2019-01-01 10:40,159,106.9179993,13.54,1
VD6(K1755+300),2019-01-01 10:45,115,109.6259995,9.92,0
VD6(K1755+300),2019-01-01 10:45,142,109.4789963,11.51,1
VD6(K1755+300),2019-01-01 10:50,94,108.3190002,8,0
VD6(K1755+300),2019-01-01 10:50,111,109.5770035,8.73,1
VD6(K1755+300),2019-01-01 10:55,97,111.9069977,7.51,0
VD6(K1755+300),2019-01-01 10:55,110,106.4540024,10.09,1
VD6(K1755+300),2019-01-01 11:00,130,107.9690018,11,0
VD6(K1755+300),2019-01-01 11:00,107,110.7009964,8.85,1
VD6(K1755+300),2019-01-01 11:05,114,107.2979965,9.44,0
VD6(K1755+300),2019-01-01 11:05,133,105,11.65,1
VD6(K1755+300),2019-01-01 11:10,122,107.6389999,10.42,0
VD6(K1755+300),2019-01-01 11:10,103,106.0579987,8.97,1
VD6(K1755+300),2019-01-01 11:15,143,107.1050034,12.59,0
VD6(K1755+300),2019-01-01 11:15,125,107.5920029,11.27,1
VD6(K1755+300),2019-01-01 11:20,97,106.052002,8,0
VD6(K1755+300),2019-01-01 11:20,121,106.4629974,10.07,1
VD6(K1755+300),2019-01-01 11:25,107,108.9530029,9,0
VD6(K1755+300),2019-01-01 11:25,101,110.5739975,8,1
VD6(K1755+300),2019-01-01 11:30,111,106.9550018,9.42,0
VD6(K1755+300),2019-01-01 11:30,98,109,8.5,1
VD6(K1755+300),2019-01-01 11:35,100,104.1200027,8.86,0
VD6(K1755+300),2019-01-01 11:35,127,112.0390015,9.52,1
VD6(K1755+300),2019-01-01 11:40,105,107.038002,9,0
VD6(K1755+300),2019-01-01 11:40,116,103.4570007,10.63,1
VD6(K1755+300),2019-01-01 11:45,84,105.0830002,7.83,0
VD6(K1755+300),2019-01-01 11:45,99,105.4950027,9,1
VD6(K1755+300),2019-01-01 11:50,112,107.5360031,10,0
VD6(K1755+300),2019-01-01 11:50,119,106.9749985,10.51,1
VD6(K1755+300),2019-01-01 11:55,103,107.3880005,8.95,0
VD6(K1755+300),2019-01-01 11:55,148,105.439003,13.04,1
VD6(K1755+300),2019-01-01 12:00,121,107.4049988,10.41,0
VD6(K1755+300),2019-01-01 12:00,100,110,8.52,1
VD6(K1755+300),2019-01-01 12:05,95,107.862999,7.94,0
VD6(K1755+300),2019-01-01 12:05,86,107.5,7.5,1
VD6(K1755+300),2019-01-01 12:10,95,105.2099991,8,0
VD6(K1755+300),2019-01-01 12:10,103,107.1750031,9.09,1
VD6(K1755+300),2019-01-01 12:15,101,109.098999,8.42,0
VD6(K1755+300),2019-01-01 12:15,113,106.5660019,9.7,1
VD6(K1755+300),2019-01-01 12:20,94,106.4260025,7.96,0
VD6(K1755+300),2019-01-01 12:20,80,109.6999969,6.57,1
VD6(K1755+300),2019-01-01 12:25,91,107.6480026,7.88,0
VD6(K1755+300),2019-01-01 12:25,114,112.0699997,9,1
VD6(K1755+300),2019-01-01 12:30,82,106.8779984,6.9,0
VD6(K1755+300),2019-01-01 12:30,74,115,5.82,1
VD6(K1755+300),2019-01-01 12:35,110,104.2180023,9.44,0
VD6(K1755+300),2019-01-01 12:35,87,107.4940033,7,1
VD6(K1755+300),2019-01-01 12:40,92,111.7829971,7.46,0
VD6(K1755+300),2019-01-01 12:40,81,109,6.53,1
VD6(K1755+300),2019-01-01 12:45,115,108.4089966,9.45,0
